game_title,release_year,represent_me_url,representation_tags,review_reason
Rule of Rose,2006,https://representme.charity/projects/queer/database/title/rule-of-rose,Lesbian,no_explicit_named_character_pattern
Rules of Engagement,2016,https://representme.charity/projects/queer/database/title/rules-of-engagement,Lesbian,no_explicit_named_character_pattern
Runaway: A Road Adventure,2003,https://representme.charity/projects/queer/database/title/runaway-a-road-adventure,Cross-dressing; Gay,no_explicit_named_character_pattern
Rune Factory 4,2011,https://representme.charity/projects/queer/database/title/rune-factory-4,,no_explicit_named_character_pattern
Runescape,2001,https://representme.charity/projects/queer/database/title/runescape,Nonbinary / non-conforming; Trans woman; Trans man,no_explicit_named_character_pattern
RuPaul's Drag Race: Dragopolis,2015,https://representme.charity/projects/queer/database/title/rupauls-drag-race,Cross-dressing; Gay,no_explicit_named_character_pattern
Rust,2013,https://representme.charity/projects/queer/database/title/rust,Trans woman; Trans man,no_explicit_named_character_pattern
Sacrament of the Zodiac,2016,https://representme.charity/projects/queer/database/title/sacrament-of-the-zodiac,Lesbian,no_explicit_named_character_pattern
Sacred Sand,2012,https://representme.charity/projects/queer/database/title/sacred-sand,Playersexual; Gay,no_explicit_named_character_pattern
SaGa Frontier,1997,https://representme.charity/projects/queer/database/title/saga-frontier,Lesbian,no_explicit_named_character_pattern
Sagebrush,2016,https://representme.charity/projects/queer/database/title/sagebrush,Gay; Lesbian; Nonbinary / non-conforming,no_explicit_named_character_pattern
Saints Row series,2006 – 2017,https://representme.charity/projects/queer/database/title/saints-row,Bisexual / plurisexual; Cross-dressing; Nonbinary / non-conforming; Trans woman,aggregate_page_requires_game_version
Sakura Cupid,2018,https://representme.charity/projects/queer/database/title/sakura-cupid,Lesbian,no_explicit_named_character_pattern
Sakura Dungeon,2016,https://representme.charity/projects/queer/database/title/sakura-dungeon,Lesbian,no_explicit_named_character_pattern
Sakura Fantasy,2015,https://representme.charity/projects/queer/database/title/sakura-fantasy,Lesbian,no_explicit_named_character_pattern
Sakura Gamer,2017,https://representme.charity/projects/queer/database/title/sakura-gamer,Lesbian,no_explicit_named_character_pattern
Sakura MMO series,2018,https://representme.charity/projects/queer/database/title/sakura-mmo-,Lesbian,aggregate_page_requires_game_version
Sakura Sadist,2018,https://representme.charity/projects/queer/database/title/sakura-sadist,Lesbian,no_explicit_named_character_pattern
Sakura Space,2016,https://representme.charity/projects/queer/database/title/sakura-space,Lesbian,no_explicit_named_character_pattern
Salad Bar,2018,https://representme.charity/projects/queer/database/title/salad-bar,Nonbinary / non-conforming; Bisexual / plurisexual; Gay; Other,no_explicit_named_character_pattern
Sally Face,2016,https://representme.charity/projects/queer/database/title/sally-face,Nonbinary / non-conforming; Gay,no_explicit_named_character_pattern
Sami Tabi Tabi,2016,https://representme.charity/projects/queer/database/title/sami-tabi-tabi,Lesbian,no_explicit_named_character_pattern
Sandwiches with Death,2018,https://representme.charity/projects/queer/database/title/sandwiches-with-death,Asexual / aromantic,no_explicit_named_character_pattern
Sapphica: The Ascension,2017,https://representme.charity/projects/queer/database/title/sapphica-the-ascension,Lesbian,no_explicit_named_character_pattern
Sava,2016,https://representme.charity/projects/queer/database/title/sava,Gay,no_explicit_named_character_pattern
"Save the Universe, Please",2016,https://representme.charity/projects/queer/database/title/save-the-universe-please,Lesbian,no_explicit_named_character_pattern
"Saving You, From Yourself",2018,https://representme.charity/projects/queer/database/title/saving-you-from-yourself,Trans woman,no_explicit_named_character_pattern
Saying Yes in a Dead World,2018,https://representme.charity/projects/queer/database/title/saying-yes-in-a-dead-world,Asexual / aromantic; Trans woman; Nonbinary / non-conforming,no_explicit_named_character_pattern
Scattered Notes,Not yet released,https://representme.charity/projects/queer/database/title/scattered-notes,Lesbian,no_explicit_named_character_pattern
School Idol QT Cool,2017,https://representme.charity/projects/queer/database/title/school-idol-qt-cool,Lesbian; Trans woman,no_explicit_named_character_pattern
Scott Pilgrim vs. The World: The Game,2010,https://representme.charity/projects/queer/database/title/scott-pilgrim-vs-the-world,Bisexual / plurisexual,no_explicit_named_character_pattern
Scribblenauts Series,2013 - 2018,https://representme.charity/projects/queer/database/title/scribblenauts-series,Bisexual / plurisexual; Gay; Lesbian,aggregate_page_requires_game_version
Sdorica -sunset-,2018,https://representme.charity/projects/queer/database/title/sdorica-sunset-,Nonbinary / non-conforming,no_explicit_named_character_pattern
SeaBed,2017,https://representme.charity/projects/queer/database/title/seabed,Lesbian,no_explicit_named_character_pattern
Secret Little Haven,2018,https://representme.charity/projects/queer/database/title/secret-little-haven,Trans woman,no_explicit_named_character_pattern
Secret Satiation,2017,https://representme.charity/projects/queer/database/title/secret-satiation,Lesbian,no_explicit_named_character_pattern
Secret Spaces,2017,https://representme.charity/projects/queer/database/title/secret-spaces,Other,no_explicit_named_character_pattern
Seduce Me,2015,https://representme.charity/projects/queer/database/title/seduce-me,Playersexual,no_explicit_named_character_pattern
See Me Now,2018,https://representme.charity/projects/queer/database/title/see-me-now-,Nonbinary / non-conforming,no_explicit_named_character_pattern
See No Evil,2019,https://representme.charity/projects/queer/database/title/see-no-evil,Gay,no_explicit_named_character_pattern
Self Acceptance = True,2016,https://representme.charity/projects/queer/database/title/self-acceptance-true,Other,no_explicit_named_character_pattern
Senpai Notice Me,2016,https://representme.charity/projects/queer/database/title/senpai-notice-me,Lesbian,no_explicit_named_character_pattern
Sensory Leakage,2017,https://representme.charity/projects/queer/database/title/sensory-leakage,Lesbian,no_explicit_named_character_pattern
Sentimental Trickster,2016,https://representme.charity/projects/queer/database/title/sentimental-trickster,Gay,no_explicit_named_character_pattern
Sentinels of the Multiverse,2011,https://representme.charity/projects/queer/database/title/sentinels-of-the-multiverse,Other,no_explicit_named_character_pattern
Serafina’s Crown,2015,https://representme.charity/projects/queer/database/title/serafinas-crown,Bisexual / plurisexual; Lesbian,no_explicit_named_character_pattern
Serre,2017,https://representme.charity/projects/queer/database/title/serre,Lesbian,no_explicit_named_character_pattern
Seven Days With a Ghost,2018,https://representme.charity/projects/queer/database/title/seven-days-with-a-ghost,Lesbian,no_explicit_named_character_pattern
Seven Kingdoms: The Princess Problem,Not yet released,https://representme.charity/projects/queer/database/title/seven-kingdoms-the-princess-problem,Asexual / aromantic; Playersexual; Lesbian,no_explicit_named_character_pattern
Seven Levels to Paradise,2015,https://representme.charity/projects/queer/database/title/seven-levels-to-paradise,Gay,no_explicit_named_character_pattern
Seven: The Days Long Gone,2017,https://representme.charity/projects/queer/database/title/seven-the-days-long-gone,Playersexual; Gay; Lesbian,no_explicit_named_character_pattern
Sexbot Quality Assurance Simulator,2018,https://representme.charity/projects/queer/database/title/sexbot-quality-assurance-simulator,Trans woman,no_explicit_named_character_pattern
Sexy Litter,2018,https://representme.charity/projects/queer/database/title/sexy-litter,Gay,no_explicit_named_character_pattern
Shade Forest,2016,https://representme.charity/projects/queer/database/title/shade-forest,Cross-dressing; Gay,no_explicit_named_character_pattern
Shadow Hearts series,1999 – 2007,https://representme.charity/projects/queer/database/title/shadow-hearts-series,Gay,aggregate_page_requires_game_version
Shadowrun series (reboot),2013 – 2015,https://representme.charity/projects/queer/database/title/shadowrun,Playersexual; Gay; Lesbian; Nonbinary / non-conforming; Other,aggregate_page_requires_game_version
Shake Yer Dix,2016,https://representme.charity/projects/queer/database/title/shake-yer-dix,Gay; Other,no_explicit_named_character_pattern
Shan Gui,2014,https://representme.charity/projects/queer/database/title/shan-gui,Lesbian,no_explicit_named_character_pattern
Shannara,1995,https://representme.charity/projects/queer/database/title/shannara,Gay,no_explicit_named_character_pattern
Shark Dating Simulator XL,2017,https://representme.charity/projects/queer/database/title/shark-dating-simulator-xl,Lesbian; Playersexual,no_explicit_named_character_pattern
Sheltered,2016,https://representme.charity/projects/queer/database/title/sheltered,Playersexual; Gay; Lesbian,no_explicit_named_character_pattern
SHINRAI: Broken Beyond Despair,2016,https://representme.charity/projects/queer/database/title/shinrai-broken-beyond-despair,Lesbian,no_explicit_named_character_pattern
Shira Oka: Second Chances,2010,https://representme.charity/projects/queer/database/title/shira-oka,Playersexual; Gay,no_explicit_named_character_pattern
Shiro // Kuro,2014,https://representme.charity/projects/queer/database/title/shiro-kuro,Playersexual,no_explicit_named_character_pattern
Shoujo Showdown,2015,https://representme.charity/projects/queer/database/title/shoujo-showdown,Lesbian,no_explicit_named_character_pattern
Sick Love,2019,https://representme.charity/projects/queer/database/title/sick-love,Gay; Polyamory,no_explicit_named_character_pattern
Signed and Sealed With A Kiss,2019,https://representme.charity/projects/queer/database/title/signed-and-sealed-with-a-kiss,Gay,no_explicit_named_character_pattern
Silent Hill,1999,https://representme.charity/projects/queer/database/title/silent-hill,Lesbian,no_explicit_named_character_pattern
SilverLoad,1995,https://representme.charity/projects/queer/database/title/silverload,Gay,no_explicit_named_character_pattern
SimCopter,1996,https://representme.charity/projects/queer/database/title/simcopter,Gay,no_explicit_named_character_pattern
Simon the Sorcerer II,1995,https://representme.charity/projects/queer/database/title/simon-the-sorcerer,Gay; Cross-dressing; Nonbinary / non-conforming; Trans woman; Trans man,no_explicit_named_character_pattern
Simulacra,2017,https://representme.charity/projects/queer/database/title/simulacra,Lesbian,no_explicit_named_character_pattern
Singles: Flirt Up Your Life,2003,https://representme.charity/projects/queer/database/title/singles-flirt-up-your-life,Gay; Lesbian,no_explicit_named_character_pattern
Singularity,2016,https://representme.charity/projects/queer/database/title/singularity,Other,no_explicit_named_character_pattern
Skate & Date,2017,https://representme.charity/projects/queer/database/title/skate-date,Lesbian,no_explicit_named_character_pattern
Skycastles over Atlantis,2015,https://representme.charity/projects/queer/database/title/skycastles-over-atlantis,Lesbian,no_explicit_named_character_pattern
